348,Dr. Sathianarayanan C (Cert..,5.0,Excellent,Dentist,"  No 180 & 181 Certh India Hospital, Gingee Salai, Colas Nagar, Pondicherry - 605001, Behind Indira Gandhi Stadium, Dubrayapet"
349,Agar Clinic,3.0,Good,Dentist,"  No 43, Bussy Street, Puducherry H O, Pondicherry - 605001, Bouleward"
350,Dr. Thangavelu a,5.0,Excellent,Dentist,"  No 100, Easwaran Koil Street 45th Chetty Street, Pondicherry - 605001, Anna Salai"
351,Dr. Shakila R (Ragavan Oral..,5.0,Excellent,Dentist,"  C/o Ragavan Oral Clinic No 50, Canteen Street, Pondicherry - 605001, Near Kosakadai Street Corner Building"
352,SRM Dental Hospital,4.0,Verygood,Dentist,"  Vazhudhavur Road, V.v.p. Nagar, Thattanchavadi, Pondicherry - 605009, Near To Krishna Hot Chips"
353,Dr. Vishnu Prasad T L,4.1,Excellent,Dentist,"  No 42, Lawspet Main Road, Lawspet Pondicherry, Pondicherry - 605008, Pakkamudianpet"
354,Deepan Dental Clinic,4.0,Verygood,Dentist,"  No 1 A Block, Puducherry H O, Pondicherry - 605001"
355,Dr. Rajagopal V,4.1,Excellent,Dentist,"  No 150, Cuddalore Road, Mudaliarpet, Pondicherry - 605004"
356,DR. SMILEZ ADVANCED DENTAL ..,3.5,Verygood,Dentist,"  No.2, Jawaharlal Nehru, White Town, Pondicherry - 605001, Opp. Raj Niwas(Lt. Governor's House)"
357,Dr. Shymala,4.0,Verygood,Dentist,"  C-2 Pondicherry Co-Op Sugar Mill Quarters, Katterikuppam, Pondicherry - 605502"
358,Bright Smiles Dental Care,4.1,Excellent,Dentist,"  No 69/125A, M G Road, Kottakuppam, Pondicherry - 605104, Near Post Office"
359,Vijaya Dental Health Cure,5.0,Excellent,Dentist,"  No:267, Vazhudavour Road, Kathirkamam, Pondicherry - 605009, Near Indhira Gandhi Arts College"
360,Dr. Siva Prasad D (Vijaya D..,4.0,Verygood,Dentist,"  C/O Vijaya Dental Health Cure,No:267, Vazhudavour Road, Kathirkamam, Pondicherry - 605009, indhragandhi arts collage"
361,Dr. Sivaprasad.D (Vijaya De..,4.1,Excellent,Dentist,"  #267, Vazhudavoor Road.Land Mark: Near Dental College, Kathirkamam, Pondicherry - 605009"
362,Dr. Varsha Murthy (Vijaya D..,4.0,Verygood,Dentist,"  #267, Vazhudavoor Road.Land Mark: Near Dental College, Kathirkamam, Pondicherry - 605009"
363,"Dr. Soorya.K,V (Vijaya Dent..",4.1,Excellent,Dentist,"  #267, Vazhudavoor Road.Land Mark: Near Dental College, Kathirkamam, Pondicherry - 605009"
364,Dr. Selvaganapathy J,4.0,Verygood,Dentist,"  No:11 Pavender Street, Gandhi Nagar, Pondicherry - 605009"
365,Dr. Yuvaraj. V (Vijaya Dent..,4.1,Excellent,Dentist,"  No:267, Vazhudavour Road, Kathirkamam, Pondicherry - 605009, Near Indhira Gandhi Arts College"
366,Gvan Dental Clinic,4.0,Verygood,Dentist,"  #353, Sookanathanpet, Mottoupalayam, Vazhudavur Road, Pondicherry - 605009, Near Tamizh Thirumana Maaligai"
367,Dental Clinic,4.1,Excellent,Dentist,"  No. 33, Kathirkamam, Vazhudavur Road, Kathirkamam, Pondicherry - 605009, Near Arrack Shop"
368,Shifaya Dental Care,4.0,Verygood,Dentist,"  Vedapureeswarar Varadaraja Perumal Nagar, Puducherry, Vazhudavoor Road, Pondicherry - 605009"
369,Dr. Gnanasundari m,4.1,Excellent,Dentist,"  No 140, Main Road, Lawspet, Pondicherry - 605008"
370,Smile Studio,4.0,Verygood,Dentist,"  G1 Lotus Grace, Saradhambal Nagar, Ellaipillaichavady, Pondicherry - 605005, Near Social Welfare Department"
371,Gem Dental Care,4.1,Excellent,Dentist,"  #363/437, Ramany Complex, Muthirarpalayam, Vazhuthavur Road, Pondicherry - 605009"
372,SRM Dental Clinic,4.0,Verygood,Dentist,"  #24, Villanur Main Road, Ellaipillaichavady, Pondicherry - 605005, Near Vivekananda Nagar"
373,Sri Balaji Dental Clinic,4.1,Excellent,Dentist,"  Ulavarkarai,#156, Ulavarkarai Friends Nagar, Villianur Main Road, Pondicherry - 605010"
374,Srm Dental Clinic,4.0,Verygood,Dentist,"  24, Villinur Main Road, Ellaipillaichavady, Pondicherry - 605005, Near Ig Statue"
375,Jai Sarguru Dental Clinic,4.1,Excellent,Dentist,"  No 6 2nd Cross, Jawahar Nagar, Kavery Nagar, Reddiar Palayam, Pondicherry - 605005"
376,JAI Sarguru Dental Clinic,3.3,Verygood,Dentist,"  No 87 P-34 Natrajan Complex, Villianur Main Road, Reddiar Palayam, Pondicherry - 605010, Azeez Nagar"
377,Vikare Dental Clinic,4.0,Verygood,Dentist,"  42, Lawspet Main Road, Pakkamudayanpet, Puducherry, Saram, Pondicherry - 605013, Near Rajiv Gandhi Statue"
378,Easwari Dental Care Centre,4.1,Excellent,Dentist,"  #34, Bajanaimadan Street, Vennila Nagar, Pondicherry - 605013"
379,Dee Jay Dental Care Center,4.0,Verygood,Dentist,"  Permul Raja Garden, Villiayanur Main Road, #10, Reddiar Palayam, Pondicherry - 605004"
380,R.k.dental Clinic,4.1,Excellent,Dentist,"  No.548, Vazhudavur Road, Muthirayarpalayam, Pondicherry - 605009, Near Sakthi Medicals"
381,Subi Dental Clinic,4.0,Verygood,Dentist,"  Villianur Main Road, Moolakulam, Pondicherry - 605010, Next To Reliance Fresh"
382,Dr. M Senthil (Comfort Dent..,4.1,Excellent,Dentist,"  No.62, Villianur Main Road, Mulakulam Near Srinivas Towers, Opp To Mulakulam Bus Stop, Reddiarpalaya, Reddiyarpalayam, Pondicherry - 605010"
383,Sri Saraswathi Dental Healt..,4.0,Verygood,Dentist,"  Sir Vijaya Medicals,#352, Upstair, Villianur Road, Puducherry, Nellithope, Pondicherry - 605005"
384,Tru Dent,4.1,Excellent,Dentist,"  No 142, ECR main road, Lawspet, Pondicherry - 605008, Opposite to happy mother granite"
385,Sri Padmavathy Thayar Denta..,4.0,Verygood,Dentist,"  No 51, Thiruvalluvar Salai, Saram, Pondicherry - 605013, Near Nellithope Signal"
386,Dr. Thomas Edvin Raj B (ann..,4.0,Verygood,Dentist,"  C/o Annai Dental Clinic,No 63, East Street, Saram, Pondicherry - 605013"
387,Vishnu Dhanvanthri Dental C..,4.1,Excellent,Dentist,"  #240, Lenin, Kodapalayam, Puducherry, Street, Pondicherry - 605013, Opposite To Monimegalai School"
388,G.s. Dental Care,4.0,Verygood,Dentist,"  No. 389 Kamaraj Salai, Naveena Garden, Brindavan Colony, Pondicherry - 605013"
389,Dr. Mullaivizi Manoharan,4.1,Excellent,Dentist,"  59-A Mettu Street Kurusukuppam, Kurumbapet, Pondicherry - 605009"
390,Apollo Hospital Information..,4.1,Excellent,Cosmetologist,"  No 79, valudhavur main road, Nellithope, Pondicherry - 605009, Near By Employment office"
391,Manobalan Skin Care Clinic,5.0,Excellent,Cosmetologist,"  No. 43, 1 St Floor,, Injanji Mesthri Street, Pondicherry - 605003, Back Side to Rosma Marriage Hall"
392,Dr. Mohan Kumar s,4.4,Excellent,Cosmetologist,"  No 15 Mohan Clinic, 2nd Cross Street, Nellithope, Pondicherry - 605005, Nadesan Nagar West"
393,Dr. Balaji B Makkena (East ..,4.5,Excellent,Cosmetologist,"  C/O East Coast Hospitals No 1, Moolakulam, Pondicherry - 605010, Near Vasantha Raja Theatre, Paris Nagar"
394,L K Nursing Home,4.3,Excellent,Paediatricians,"  No 370, 2nd Main Road Mahaveer Nagar, Lawspet, Pondicherry - 605008, Near Lawspet Police Station"
395,Sri Venkateshwaraa Medical ..,4.1,Excellent,Paediatricians,"  13 A, Pondicherry Villupuram Main Road Ariyur, Pondicherry - 605001, Ariyur"
396,Aayush Health Care Centre,4.4,Excellent,Paediatricians,"  No 60, Perumalnaidu Street, Muthialpet, Pondicherry - 605003, Near Muthialpet Market Bus Stop"
397,Dr. Narendra Agarawal,5.0,Excellent,Paediatricians,"  122, west car street, Villianur, Pondicherry - 605110, opposite to icici atm"
398,Dr. Batras Healthcare Clini..,4.0,Excellent,Paediatricians,"  No- 1, Sakthi Tower First Floor, Villianur Road, Villianur, Pondicherry - 605110, Opposite Vasan Eye Care Hospital, Near Indira Gandhi Statue Circle"
399,Viroga Ayurvedic Clinic And..,4.9,Excellent,Paediatricians,"  No 11 5th cross, Gnanaprakashan Nagar, Lawspet, Pondicherry - 605008, Opposite Filo Hotel"
400,Puduvai Life Line Hospital,4.4,Excellent,Paediatricians,"  No 36 A, Airport Main Road, Lawspet, Pondicherry - 605008"
401,Jipmer Hospital,4.3,Excellent,Paediatricians,"  Dhanvantri Nagar, Pondicherry - 605006, Gorimedu"
402,Aum Hospitals,4.3,Excellent,Paediatricians,"  No 1, Cholai Nagar Main Road, Muthialpet, Pondicherry - 605003, Sapthagiri Garden Opposite Chinaathal School"
403,St Joseph Cluny Hospital,4.1,Excellent,Paediatricians,"  No 16, Roam Rolland Street, Pondicherry - 605001"
404,Ashwini Maternity Hospital,4.1,Excellent,Paediatricians,"  No 90, Vazhudavur Main Road, Thattanchavadi, Pondicherry - 605009, Vvp Nagar"
405,Apollo Hospital Information..,4.1,Excellent,Paediatricians,"  No 79, valudhavur main road, Nellithope, Pondicherry - 605009, Near By Employment office"
406,Pondicherry Institute Of Me..,4.0,Verygood,Paediatricians,"  Pondicherry University, Pondicherry - 605014, Ganapathichettikulam Kalathumettupathai Kalapet"
407,Rani Hospital,4.0,Verygood,Paediatricians,"  No 27, Vazhudhavur Road, Thattanchavadi, Pondicherry - 605009, Near Rajiv Gandhi Statue"
408,Be Well Hospitals,3.7,Verygood,Paediatricians,"  No 15, East Coast Road, Lawspet Pondicherry, Pondicherry - 605008, Green Gardens"
409,Dr. Ayyappan K,4.4,Excellent,Paediatricians,"  No 211, Bussy Street, Pondicherry - 605001"
410,Sri Venkateshwara Hospital,3.8,Verygood,Paediatricians,"  No 13 A, Pondy Villupuram Main Road, Ariyur, Pondicherry - 605003, Ariyur 605102 villupuram"
411,Dr. Uma Maheshwari S,4.8,Excellent,Paediatricians,"  No 2/A, New Street, Puthupet, Rajaji Nagar, Lawspet Pondicherry, Pondicherry - 605008"
412,Dr. Dhandapani N L,4.2,Excellent,Paediatricians,"  No 44, Mettu Street, Kosapalayam, Pondicherry - 605013"
413,Viji Clinic,4.4,Excellent,Paediatricians,"  No 288, Kamaraj Salai, Saram, Pondicherry - 605013, Opposite Shanmuga Thirumana Mandapam & Near Rajiv Gandhi Statue"
414,Dr. Murali r,4.2,Excellent,Paediatricians,"  No 77, Ambedkar Salai, Nellithope, Pondicherry - 605005"
415,Dr. Arnabdey,4.7,Excellent,Paediatricians,"  No 315, Mission Street, Puducherry H O, Pondicherry - 605001"
416,Dr. Augustine Paul R m,5.0,Excellent,Paediatricians,"  No 19, Villianur Road, Nellithope, Pondicherry - 605005, Victoria Nagar Opposite Aryas Hotel & Near Casino Bakery"
417,Chithra Medical Group,4.2,Excellent,Paediatricians,"  No.75, Third Cross, Paris Nagar, pondicherry 605010, Moolakulam, Pondicherry - 605010, Near East Coast Hospital"
418,Dr. Namachivayam V,4.8,Excellent,Paediatricians,"  No 14-A, Bashiam Reddy Street, Cuddalore HO, PONDICHERRY - 607001"
419,Senthil Womens & Child Hosp..,5.0,Excellent,Paediatricians,"  No 9 & 10, Thillai Maistry Street, Pondicherry - 605001, Near M G Road"
420,Dr. Nellian A R,3.4,Verygood,Paediatricians,"  No 2, Police Street, Mudaliarpet, Pondicherry - 605004"
421,Pondicherry Speciality Cent..,4.0,Verygood,Paediatricians,"  No 4, 4th Cross, Anna Nagar, Pondicherry - 605005, Near Housing Board Office"
422,Dr. Nalini (Pondicherry Spe..,5.0,Excellent,Paediatricians,"  C/O Pondicherry Speciality Centre No 4, 4th Cross, Anna Nagar, Pondicherry - 605005, Near Housing Board Office"
423,Mangai Medical Centre,5.0,Excellent,Paediatricians,"  No. 7, Pondy Main Roadd, Koot Road, Pondicherry - 605111, Mangai Medical"
424,Dr. Narayanan m,5.0,Excellent,Paediatricians,"  No 169-B, Nethaji Road, Cuddalore HO, PONDICHERRY - 607001"
425,Dr. Karunanidhi m,4.1,Excellent,Paediatricians,"  No 288 C/O Viji Clinic, Kamaraj Salai, Saram, Pondicherry - 605013, Opposite Shanmuga Thirumana Mandapam & Near Rajiv Gandhi Statue"
426,Dr. Prabha Ravishankar r,4.1,Excellent,Paediatricians,"  No 137, villiyanor main road,reddiyar palaiyam, Reddiar Palayam, Pondicherry - 605010, kamban nagar bus stop"
427,Dr. Edith B Jasmin,4.0,Verygood,Paediatricians,"  No 487, M G Road, Puducherry H O, Pondicherry - 605001"
428,Dr. Devadas a,4.0,Verygood,Paediatricians,"  No 105, 6th Main Street, Mudaliarpet, Pondicherry - 605004, Bharathidasan Nagar"
429,Dr. Janaki k,3.7,Verygood,Paediatricians,"  No 34 Sowbagya Apartments, Vallalar Salai, Pondicherry - 605001"
430,Dr. Nalini,4.4,Excellent,Paediatricians,"  No 20 & 21, 2nd cross, Pondicherry Bazaar, Pondicherry - 605001, Anna Nagar Opposite Housing Board"
431,Dr. Mina Shah,3.8,Verygood,Paediatricians,"  No 37, Manakula Vinayaka Street, Pondicherry - 605001, Near Ashram & Vinayagar Kovil"
432,Lakshmi Clinic,4.8,Excellent,Paediatricians,"  No 200, Chetty Street, Puducherry H O, Pondicherry - 605001, Anna Salai"
433,Dr. Duraiswamy,4.2,Excellent,Paediatricians,"  No 69, Aurobindo Street, Pondicherry - 605003, calve college opp"
434,Dr. Balachandran C s,4.4,Excellent,Paediatricians,"  No 33, North Car Street, Chidambaram H O, PONDICHERRY - 608001"
435,SAI Sandhya Clinic,4.2,Excellent,Paediatricians,"  No 243, Vazhudavur Road, Thattanchavadi, Pondicherry - 605009, Kathirkamam"
436,Dr. Anand M (Anand Clinic) ..,4.7,Excellent,Paediatricians,"  Anand Clinic No 175, Lenin Street, Kosapalayam, Pondicherry - 605013"
437,Dr. Ravi Kannan (East Coast..,5.0,Excellent,Paediatricians,"  No 90, Thiruvalluvar Salai, Saram, Pondicherry - 605013, Near Naveena Theatre GardenPillai Thottam"
438,Dr. Sathya Veni (East Coast..,4.2,Excellent,Paediatricians,"  No 90, Thiruvalluvar Salai, Saram, Pondicherry - 605013, Near Naveena Theatre GardenPillai Thottam"
439,Dr. Sathyaveni Murugesan (E..,4.8,Excellent,Paediatricians,"  C/O East Coast Hospitals No 1, Moolakulam, Pondicherry - 605010, Near Vasantha Raja Theatre, Paris Nagar"
440,Dr. Ravi Kannah (East Coast..,5.0,Excellent,Paediatricians,"  C/O East Coast Hospitals No 1, Perambai Road, Moolakulam, Pondicherry - 605010, Near Vasantha Raja Theatre, Paris Nagar"
441,Dr. Chandrakumar Shah (East..,3.4,Verygood,Paediatricians,"  C/O East Coast Hospitals No 1, Perambai Road, Moolakulam, Pondicherry - 605010, Near Vasantharaja Cinema Hall, Paris Nagar"
442,Dr. N.Dinesh Kumar (Kumaran..,4.0,Verygood,Paediatricians,"  #215, Ok Palayam, Mudaliarpet, Mudaliarpet, Pondicherry - 605004, Buvancare Street"
443,Dr. Anand M (Anand Clinic) ..,5.0,Excellent,Paediatricians,"  Anand Clinic No 70, Lawspet Main Road, Lawspet, Pondicherry - 605008"
444,Adisha Clinic,5.0,Excellent,Paediatricians,"  No 101, Yannai Venkatachalam Street, Puducherry H O, Pondicherry - 605001"
445,Dr. Anand Arokiaraj (l K Nu..,5.0,Excellent,Paediatricians,"  Mahaveer Nagar, Lawspet, Pondicherry - 605008, Near Lawspet Police Station"
446,Dr. Chidambaram (New Medica..,5.0,Excellent,Paediatricians,"  C/O New Medical Centre No 470, M G Road, Pondicherry - 605001"
447,Sathya SAI Surgical Clinic,3.4,Verygood,Paediatricians,"  No 211, Bussy Street, Puducherry H O, Pondicherry - 605001"
448,Dr. Krishnamurthy P S,4.0,Verygood,Paediatricians,"  No 217, Nethaji Road, Manjakuppam, PONDICHERRY - 605001"
449,Dr. Vijaya Balagandan,5.0,Excellent,Paediatricians,"  No 324, M G Road, Pondicherry - 605001, Opposite Petit Seminar School"
450,Iyyapan Surgeon,5.0,Excellent,Paediatricians,  Pondicherry - 605001
451,Dr. Thiroumourougane Serane..,5.0,Excellent,Paediatricians,"  C/O A G Padmavathi Hospital R S 127/ 1 A, Villiayanoor Main Road, Arumparthapuram, Pondicherry - 605110"
452,Dr. Gowthaman m,5.0,Excellent,Paediatricians,"  No 37, Bashayam Street, Cuddalore Ho, PONDICHERRY - 607001"
453,Dr. Rajakumar P g,5.0,Excellent,Paediatricians,"  No 42, Nethaji Road, Cuddalore Ho, PONDICHERRY - 607001"
454,A G Dental Clinic,4.6,Excellent,Paedodontist Doctors,"  Sethu Nursing Home, No. 130, 1 Street Floor, Perumal Kovil Street, Pondicherry - 605001, Near Anandha Inn"
455,Le Dental Implant Centre,4.9,Excellent,Paedodontist Doctors,"  No 18, Vallalar High Road, Venkata Nagar, Pondicherry - 605011, Vankata Nagar Extension"
456,SSV Smile Kare,5.0,Excellent,Paedodontist Doctors,"  74, Bhraminal Street, Mudaliarpet, Pondicherry - 605004, Near Puthupillayar Temple"
457,Ever Smiles,4.9,Excellent,Paedodontist Doctors,"  No, 95, Lenin street, Saram, Pondicherry - 605013, Opp To Krishna Nursing Home"
458,Ever Smiles,4.9,Excellent,Paedodontist Doctors,"  No.95, LENIN STREET, kuyavarpalayam, Saram, Pondicherry - 605013, OPP. TO KRISHNA NURSING HOME"
459,Shakshi Dental Care,5.0,Excellent,Paedodontist Doctors,"  No 166, Lenin Street, Kuyavarpalayam, Pondicherry - 605005, Near Best Needs And Adjacent To Vaniga Vaishya Sri Harihara Bajanai Madam"
460,Annai Dental Clinic,4.6,Excellent,Paedodontist Doctors,"  No. 59/A,, East Street, Saram, Pondicherry - 605013, Kamaraj Salai & Lenin Street Junction"
461,Dr. Dentsmile Clinic,4.8,Excellent,Paedodontist Doctors,"  80, Bussy st white town global hospital information centre branch st Joseph's hospital cluny romain rol, Bussy Street, Pondicherry - 605001, Bussy st mission st corner"
462,P T Smile Gallery Dental Ca..,4.8,Excellent,Paedodontist Doctors,"  No.36, ECR Road, Auroville, Pondicherry - 605101, Next to Orient Flight School"
463,SUBHA Dental CARE (orthodo..,4.8,Excellent,Paedodontist Doctors,"  No:20, 100 Feet Road, Ellaipillaichavady, Pondicherry - 605005, Opposite to NT Mahal"
464,Purple Dent Care,4.8,Excellent,Paedodontist Doctors,"  No.2, ECR Main Road, Chinnamudaliyar chavadi, Kottakuppam, Pondicherry - 605104, Near Kottakuppam Roundana"
465,Sri Padmavathy Thayar Denta..,4.0,Verygood,Paedodontist Doctors,"  No 51, Thiruvalluvar Salai, Saram, Pondicherry - 605013, Near Nellithope Signal"
466,Giggles Dental Care,4.1,Excellent,Paedodontist Doctors,"  144 Bharathiyar Street, Bharathiyar Street, Lawspet Pondicherry, Pondicherry - 605008, Opp to Pondy Surgery"
467,Smilekraft Dentaire,4.2,Excellent,Paedodontist Doctors,"  No.136, GK complex, bussey street, Bussy Street, Pondicherry - 605001, opposite chinna mani kundu"
468,Lebraces Dental Hospital,4.3,Excellent,Paedodontist Doctors,"  No 26, 14th Cross Street, Pondicherry - 605001, Opp to Rajiv Gandhi Hospital"
469,Dr. R Mohammed Assif,4.4,Excellent,Paedodontist Doctors,"  15, Main Road,, Nellikuppam, Cuddalore - 607105 (Also serves PONDICHERRY)"
470,Dr. Shanmuga Kani a,4.5,Excellent,Paedodontist Doctors,"  No 7, Main Road, Nellikuppam, Cuddalore - 607105 (Also serves PONDICHERRY)"
471,Le Pearl Dental Clinic,5.0,Excellent,Paedodontist Doctors,"  No 28 Priyanka Complex, Kumbakonam Main Road Indra Nagar, Neyveli 1, Neyveli - 607801, Opp To Kanniga Parameswari Garments (Also serves PONDICHERRY)"
472,First Step Home Healthcare,4.9,Excellent,Paediatric Physiotherapist ,"  No 169 DSundararaju Chettiar Complex, Cuddalore Road, Mudaliarpet, Pondicherry - 605004, Opposite to Ganesh Restaurant"
473,TONES & BONES MULTI Special..,5.0,Excellent,Paediatric Physiotherapist ,"  No 28, Bharathi Mill Road, Mudaliarpet, Mudaliarpet, Pondicherry - 605004"
474,Anandha Physiotherapy,5.0,Excellent,Paediatric Physiotherapist ,"  No. 24, 100 Feet Road, Nadesan Nagar, Nellithope, Pondicherry - 605005, Near IG Square"
475,Active Life,4.9,Excellent,Paediatric Physiotherapist ,"  No.16, 15 th Cross, 0, Lawspet Pondicherry, Pondicherry - 605008, Near Thillai Appartments"
476,Sri Juna Physio Cure,5.0,Excellent,Paediatric Physiotherapist ,"  No-111, Laspat Main Road, Lawspet Pondicherry, Pondicherry - 605008, Selva Vinayagar Koil"
477,Sara Physiotherapy Clinic,5.0,Excellent,Paediatric Physiotherapist ,"  5, 3rd main road, kumaran nagar, lawspet, Lawspet, Pondicherry - 605008, near navalar auto sand"
478,Sri Venkateshwaraa Medical ..,4.1,Excellent,Paediatric Cardiologist,"  13 A, Pondicherry Villupuram Main Road Ariyur, Pondicherry - 605001, Ariyur"
479,Apollo Hospital Information..,3.5,Verygood,Paediatric Cardiologist,"  No.60, 100 Feet Road, Ellaipillaichavady, Pondicherry - 605005, Opp to N.T Mahal"
480,Manimaranes Clinic,5.0,Excellent,Paediatric Cardiologist,"  No 29 4th Cross, Anandha Rangapillai Nagar, Lawspet, Pondicherry - 605008, Near to alpha residency"
481,Dr S Anandaraja,0.5,Verypoor,Paediatric Cardiologist,"  No 297, Mahatma Gandhi Road, Muthialpet, Pondicherry - 605003"
482,Neomed Hospital(Dr Sivabala..,0.5,Verypoor,Paediatric Cardiologist,"  no 58b bharathi street thiruvalluvar nagar, Bharathi Street-venkata Nagar, Pondicherry - 605003"
483,U S Heart Care,0.6,Verypoor,Paediatric Cardiologist,"  No 297, Mahatma Gandhi Road, Muthialpet, Pondicherry - 605003"
484,Tresor Nursing Home,4.2,Excellent,Pathologists,"  No 9, St Louis Street, Pondicherry - 605001"
485,Dr. Nirodh Pal Choudary,4.2,Excellent,Pathologists,"  No 6 Tresor Nursing Home, St Louis Street, Pondicherry - 605001"
486,Dr. Veena K S ,0,Verypoor,Paediatric Orthopaedic,"  C/O Aravind Eye Hospitals No C 33, Cuddalore Main Road, Thavalakuppam, Pondicherry - 605007"
487,Dr. Marie Fredrick ,0,Verypoor,Paediatric Orthopaedic,"  C/O Aravind Eye Hospital, Cuddalore Main Road, Thavalakuppam, Pondicherry - 605007"
488,Dr. Anjali Khadia ,0,Verypoor,Paediatric Orthopaedic,"  C/O Aravind Eye Hospital, Cuddalore Main Road, Thavalakuppam, Pondicherry - 605007"
489,Simha Hearing Aids And Spee..,4.6,Excellent,Paediatric ENT Doctors,"  No 352 Vijaya Complex 1st Floor, Villianur Main Road, Nellithope, Pondicherry - 605005, Opposite Fish Market"
490,United Care Hearing Aids & ..,4.8,Excellent,Paediatric ENT Doctors,"  No 48, Badar Saib Street, Pondicherry Bazaar, Pondicherry - 605001, Behind Old Bus Stand"
491,Decibel Audiology Centre He..,4.7,Excellent,Paediatric ENT Doctors,"  No 216, Bussy Street, Bussy Street, Pondicherry - 605001, Opposite Anjappar Hotel"
492,Dr. Kulandaivelu S,4.6,Excellent,Paediatric ENT Doctors,"  No 6, 45 Feet Road, Venkata Nagar, Pondicherry - 605011, Rajarajeswari Nagar,Near French Corner Bakery,"
493,Dr. N D Rajan(simha Hearing..,4.7,Excellent,Paediatric ENT Doctors,"  No 352 Vijaya Complex 1st Floor, Villianur Main Road, Nellithope, Pondicherry - 605005, Opposite Fish Market"
494,Aum Speciality Clinics,4.8,Excellent,Paediatric ENT Doctors,"  No 2c, Jawaherlal Nehru Street, Pondicherry - 605001, Behind Raj Niwas"
495,Sri Shruthi Clinic,5.0,Excellent,Paediatric ENT Doctors,"  No.44, Kumara koil street, Old Town, Cuddalore - 607003, Near kumaran temple (Also serves PONDICHERRY)"
496,Thangam Cancer Centre,4.0,Verygood,Orthodontist ,"  0, Karur - 639004, Near Namakkal"
497,Abishek Ortho Centre,4.0,Verygood,Orthodontist ,"  5/300,Ashok Nagar, Covai Road Andan Koil East, Thanthonimalai, Karur - 639005, Behind Chakra Honda Showroom"
498,Avvai Homeopathy & Psycholo..,5.0,Excellent,Orthodontist ,"  No 32/9, North pradhakshnam road, Karur - 639001, Opposite Thinnappa Theatre"
499,Abishek Ortho Centre,4.7,Excellent,Orthodontist ,"  5/300, Ashok Nagar Covai Road Andan Koil East, Karur - 639001, Behind Chakra Honda Showroom"
500,Smile Avenue Dental Care,5.0,Excellent,Orthodontist ,"  Shop No: 67 Chellam Complex, Karur West, Karur - 639001, South Narasimapuram Near Meenashi Skin Hospital Opposite Jai Children Hospital"
501,ASSJ Chidambaram Dental Hos..,2.8,Good,Orthodontist ,"  No 2, Chairman Ramanujam Street, Karur - 639001, Opposite Kamatchi Amman Temple"
502,Dental Orthodontic & Implan..,2.4,Good,Orthodontist ,"  14-G, Pradhakshnam Road,, North Pradhakshnam Road,, Karur - 639001, thinnappa theatre near"
503,Simha Hearing Aids And Spee..,4.6,Excellent,Paediatric ENT Doctors,"  No 352 Vijaya Complex 1st Floor, Villianur Main Road, Nellithope, Pondicherry - 605005, Opposite Fish Market"
504,United Care Hearing Aids & ..,4.8,Excellent,Paediatric ENT Doctors,"  No 48, Badar Saib Street, Pondicherry Bazaar, Pondicherry - 605001, Behind Old Bus Stand"
505,Decibel Audiology Centre He..,4.7,Excellent,Paediatric ENT Doctors,"  No 216, Bussy Street, Bussy Street, Pondicherry - 605001, Opposite Anjappar Hotel"
506,Dr. Kulandaivelu S,4.6,Excellent,Paediatric ENT Doctors,"  No 6, 45 Feet Road, Venkata Nagar, Pondicherry - 605011, Rajarajeswari Nagar,Near French Corner Bakery,"
507,Dr. N D Rajan(simha Hearing..,4.8,Excellent,Paediatric ENT Doctors,"  No 352 Vijaya Complex 1st Floor, Villianur Main Road, Nellithope, Pondicherry - 605005, Opposite Fish Market"
508,Aum Speciality Clinics,4.7,Excellent,Paediatric ENT Doctors,"  No 2c, Jawaherlal Nehru Street, Pondicherry - 605001, Behind Raj Niwas"
509,Sri Shruthi Clinic,5.0,Excellent,Paediatric ENT Doctors,"  No.44, Kumara koil street, Old Town, Cuddalore - 607003, Near kumaran temple (Also serves PONDICHERRY)"
510,Simha Hearing Aids And Spee..,4.6,Excellent,Paediatric ENT Doctors,"  No 352 Vijaya Complex 1st Floor, Villianur Main Road, Nellithope, Pondicherry - 605005, Opposite Fish Market"
511,United Care Hearing Aids & ..,4.8,Excellent,Paediatric ENT Doctors,"  No 48, Badar Saib Street, Pondicherry Bazaar, Pondicherry - 605001, Behind Old Bus Stand"
512,Decibel Audiology Centre He..,4.7,Excellent,Paediatric ENT Doctors,"  No 216, Bussy Street, Bussy Street, Pondicherry - 605001, Opposite Anjappar Hotel"
513,Dr. Kulandaivelu S,4.6,Excellent,Paediatric ENT Doctors,"  No 6, 45 Feet Road, Venkata Nagar, Pondicherry - 605011, Rajarajeswari Nagar,Near French Corner Bakery,"
514,Dr. N D Rajan(simha Hearing..,4.8,Excellent,Paediatric ENT Doctors,"  No 352 Vijaya Complex 1st Floor, Villianur Main Road, Nellithope, Pondicherry - 605005, Opposite Fish Market"
515,Aum Speciality Clinics,4.7,Excellent,Paediatric ENT Doctors,"  No 2c, Jawaherlal Nehru Street, Pondicherry - 605001, Behind Raj Niwas"
516,Sri Shruthi Clinic,5.0,Excellent,Paediatric ENT Doctors,"  No.44, Kumara koil street, Old Town, Cuddalore - 607003, Near kumaran temple (Also serves PONDICHERRY)"
517,Thangam Cancer Centre,4.0,Excellent,Orthodontist ,"  0, Karur - 639004, Near Namakkal"
